"customer_id","customer_name","age","product_id","product_name","category","order_id","ship_mode","sales"
"RM-19675","Robert Marley",57,"TEC-PH-10003273","AT&T TR1909W","Technology","CA-2014-158274","Second Class","503.96"
"RM-19675","Robert Marley",57,"TEC-PH-10004896","Nokia Lumia 521 (T-Mobile)","Technology","CA-2014-158274","Second Class","149.95"
"RM-19675","Robert Marley",57,"TEC-AC-10002345","HP Standard 104 key PS/2 Keyboard","Technology","CA-2014-158274","Second Class","29"
"SK-19990","Sally Knutson",44,"OFF-BI-10001890","Avery Poly Binder Pockets","Office Supplies","CA-2016-105018","Standard Class","7.16"
"FM-14290","Frank Merwin",45,"TEC-AC-10002323","SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card","Technology","CA-2014-123260","Standard Class","176.8"
"AM-10360","Alice McCarthy",45,"OFF-ST-10001328","Personal Filing Tote with Lid  Black/Gray","Office Supplies","CA-2016-157000","Standard Class","37.224"
"AM-10360","Alice McCarthy",45,"OFF-PA-10001950","Southworth 25% Cotton Antique Laid Paper & Envelopes","Office Supplies","CA-2016-157000","Standard Class","20.016"
"MP-17470","Mark Packer",61,"FUR-BO-10002613","Atlantic Metals Mobile 4-Shelf Bookcases  Custom Colors","Furniture","CA-2015-102281","First Class","899.136"
"MP-17470","Mark Packer",61,"TEC-PH-10001552","I Needs 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink","Technology","CA-2015-102281","First Class","71.76"
"MP-17470","Mark Packer",61,"OFF-PA-10000061","Xerox 205","Office Supplies","CA-2015-102281","First Class","51.84"
"MP-17470","Mark Packer",61,"FUR-BO-10002545","Atlantic Metals Mobile 3-Shelf Bookcases  Custom Colors","Furniture","CA-2015-102281","First Class","626.352"
"MP-17470","Mark Packer",61,"OFF-AR-10003514","4009 Highlighters by Sanford","Office Supplies","CA-2015-102281","First Class","19.9"
"MZ-17515","Mary Zewe",52,"OFF-EN-10001509","Poly String Tie Envelopes","Office Supplies","CA-2015-131457","Standard Class","14.28"
"CB-12025","Cassandra Brandow",43,"OFF-AR-10004685","Binney & Smith Crayola Metallic Colored Pencils  8-Color Set","Office Supplies","CA-2014-140004","Standard Class","7.408"
"CB-12025","Cassandra Brandow",43,"OFF-AR-10004027","Binney & Smith inkTank Erasable Desk Highlighter  Chisel Tip  Yellow  12/Box","Office Supplies","CA-2014-140004","Standard Class","6.048"
"VM-21685","Valerie Mitchum",69,"OFF-ST-10001414","Decoflex Hanging Personal Folder File","Office Supplies","CA-2017-107720","Standard Class","46.26"
"FH-14365","Fred Hopkins",49,"OFF-BI-10000343","Pressboard Covers with Storage Hooks  9 1/2 x 11  Light Blue","Office Supplies","US-2017-124303","Standard Class","2.946"
"FH-14365","Fred Hopkins",49,"OFF-PA-10002749","Wirebound Message Books  5-1/2 x 4 Forms  2 or 4 Forms per Page","Office Supplies","US-2017-124303","Standard Class","16.056"
"MB-17305","Maria Bertelson",43,"OFF-PA-10002666","Southworth 25% Cotton Linen-Finish Paper & Envelopes","Office Supplies","CA-2017-105074","Standard Class","21.744"
"BS-11755","Bruce Stewart",59,"FUR-TA-10004289","BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables","Furniture","CA-2014-133690","First Class","218.75"
"BS-11755","Bruce Stewart",59,"OFF-AP-10003622","Bravo II Megaboss 12-Amp Hard Body Upright  Replacement Belts  2 Belts per Pack","Office Supplies","CA-2014-133690","First Class","2.6"
"LC-17140","Logan Currie",22,"OFF-AP-10003217","Eureka Sanitaire  Commercial Upright","Office Supplies","US-2017-116701","Second Class","66.284"
"HK-14890","Heather Kirkland",27,"FUR-FU-10002960","Eldon 200 Class Desk Accessories  Burgundy","Furniture","CA-2017-126382","Standard Class","35.168"
"LE-16810","Laurel Elliston",62,"TEC-PH-10001918","Nortel Business Series Terminal T7208 Digital phone","Technology","CA-2017-108329","Standard Class","444.768"
"JH-15985","Joseph Holt",51,"OFF-ST-10000642","Tennsco Lockers  Gray","Office Supplies","CA-2017-135860","Standard Class","83.92"
"JH-15985","Joseph Holt",51,"TEC-PH-10001700","Panasonic KX-TG6844B Expandable Digital Cordless Telephone","Technology","CA-2017-135860","Standard Class","131.98"
"JH-15985","Joseph Holt",51,"OFF-BI-10003274","Avery Durable Slant Ring Binders  No Labels","Office Supplies","CA-2017-135860","Standard Class","15.92"
"JH-15985","Joseph Holt",51,"OFF-FA-10000134","Advantus Push Pins  Aluminum Head","Office Supplies","CA-2017-135860","Standard Class","52.29"
"JH-15985","Joseph Holt",51,"OFF-ST-10001522","Gould Plastics 18-Pocket Panel Bin  34w x 5-1/4d x 20-1/2h","Office Supplies","CA-2017-135860","Standard Class","91.99"
"MS-17980","Michael Stewart",67,"TEC-AC-10001266","Memorex Micro Travel Drive 8 GB","Technology","CA-2015-101007","Second Class","20.8"
"VW-21775","Victoria Wilson",62,"OFF-LA-10004544","Avery 505","Office Supplies","CA-2015-146262","Standard Class","23.68"
"VW-21775","Victoria Wilson",62,"FUR-BO-10004695","OSullivan 2-Door Barrister Bookcase in Odessa Pine","Furniture","CA-2015-146262","Standard Class","452.45"
"VW-21775","Victoria Wilson",62,"TEC-PH-10002844","Speck Products Candyshell Flip Case","Technology","CA-2015-146262","Standard Class","62.982"
"VW-21775","Victoria Wilson",62,"TEC-MA-10000864","Cisco 9971 IP Video Phone Charcoal","Technology","CA-2015-146262","Standard Class","1188"
"VW-21775","Victoria Wilson",62,"TEC-AC-10000109","Sony Micro Vault Click 16 GB USB 2.0 Flash Drive","Technology","CA-2015-146262","Standard Class","89.584"
"JH-15910","Jonathan Howell",40,"OFF-ST-10001328","Personal Filing Tote with Lid  Black/Gray","Office Supplies","CA-2016-130162","Standard Class","93.06"
"JH-15910","Jonathan Howell",40,"TEC-PH-10002563","Adtran 1202752G1","Technology","CA-2016-130162","Standard Class","302.376"
"JB-15925","Joni Blumstein",25,"OFF-FA-10000585","OIC Bulk Pack Metal Binder Clips","Office Supplies","CA-2015-169397","First Class","5.584"
"JB-15925","Joni Blumstein",25,"OFF-PA-10004000","While You Were Out Pads  50 per Pad  4 x 5 1/4  Green Cycle","Office Supplies","CA-2015-169397","First Class","22.704"
"JB-15925","Joni Blumstein",25,"OFF-BI-10002852","Ibico Standard Transparent Covers","Office Supplies","CA-2015-169397","First Class","19.776"
"JB-15925","Joni Blumstein",25,"FUR-FU-10000087","Executive Impressions 14 Two-Color Numerals Wall Clock","Furniture","CA-2015-169397","First Class","72.704"
"JB-15925","Joni Blumstein",25,"TEC-MA-10001148","Swingline SM12-08 MicroCut Jam Free Shredder","Technology","CA-2015-169397","First Class","479.988"
"JB-15925","Joni Blumstein",25,"OFF-AR-10001958","Stanley Bostitch Contemporary Electric Pencil Sharpeners","Office Supplies","CA-2015-169397","First Class","27.168"
"DS-13180","David Smith",41,"OFF-AR-10001026","Sanford Uni-Blazer View Highlighters  Chisel Tip  Yellow","Office Supplies","CA-2015-163055","Standard Class","2.2"
"DS-13180","David Smith",41,"FUR-TA-10003748","Bevis 36 x 72 Conference Tables","Furniture","CA-2015-163055","Standard Class","622.45"
"DS-13180","David Smith",41,"OFF-ST-10002485","Rogers Deluxe File Chest","Office Supplies","CA-2015-163055","Standard Class","21.98"
"VD-21670","Valerie Dominguez",69,"FUR-CH-10004860","Global Low Back Tilter Chair","Furniture","US-2015-145436","Standard Class","161.568"
"VD-21670","Valerie Dominguez",69,"FUR-CH-10004477","Global Push Button Managers Chair  Indigo","Furniture","US-2015-145436","Standard Class","389.696"
"EA-14035","Erin Ashbrook",61,"OFF-BI-10001679","GBC Instant Index System for Binding Systems","Office Supplies","US-2014-156216","Standard Class","18.648"
"CS-12400","Christopher Schild",33,"FUR-TA-10001705","Bush Advantage Collection Round Conference Table","Furniture","US-2017-100930","Standard Class","233.86"
"CS-12400","Christopher Schild",33,"FUR-TA-10003473","Bretford Rectangular Conference Table Tops","Furniture","US-2017-100930","Standard Class","620.6145"
"CS-12400","Christopher Schild",33,"OFF-BI-10001679","GBC Instant Index System for Binding Systems","Office Supplies","US-2017-100930","Standard Class","5.328"
"CS-12400","Christopher Schild",33,"FUR-FU-10004017","Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet  Computer  39 x 49","Furniture","US-2017-100930","Standard Class","258.072"
"CS-12400","Christopher Schild",33,"TEC-AC-10003832","Logitech P710e Mobile Speakerphone","Technology","US-2017-100930","Standard Class","617.976"
"DB-13120","David Bremer",60,"OFF-PA-10002479","Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright)","Office Supplies","CA-2017-160514","Standard Class","10.56"
"KL-16645","Ken Lonsdale",43,"OFF-PA-10003349","Xerox 1957","Office Supplies","CA-2016-157749","Second Class","25.92"
"KL-16645","Ken Lonsdale",43,"FUR-FU-10000576","Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base","Furniture","CA-2016-157749","Second Class","419.68"
"KL-16645","Ken Lonsdale",43,"FUR-FU-10004351","Staple-based wall hangings","Furniture","CA-2016-157749","Second Class","11.688"
"KL-16645","Ken Lonsdale",43,"TEC-PH-10000011","PureGear Roll-On Screen Protector","Technology","CA-2016-157749","Second Class","31.984"
"KL-16645","Ken Lonsdale",43,"FUR-TA-10002607","KI Conference Tables","Furniture","CA-2016-157749","Second Class","177.225"
"KL-16645","Ken Lonsdale",43,"FUR-FU-10002505","Eldon 100 Class Desk Accessories","Furniture","CA-2016-157749","Second Class","4.044"
"KL-16645","Ken Lonsdale",43,"OFF-AR-10004685","Binney & Smith Crayola Metallic Colored Pencils  8-Color Set","Office Supplies","CA-2016-157749","Second Class","7.408"
"DW-13480","Dianna Wilson",25,"FUR-CH-10004063","Global Deluxe High-Back Managers Chair","Furniture","CA-2014-131926","Second Class","2001.86"
"DW-13480","Dianna Wilson",25,"OFF-ST-10002276","Safco Steel Mobile File Cart","Office Supplies","CA-2014-131926","Second Class","166.72"
"DW-13480","Dianna Wilson",25,"OFF-PA-10004082","Adams Telephone Message Book w/Frequently-Called Numbers Space  400 Messages per Book","Office Supplies","CA-2014-131926","Second Class","47.88"
"DW-13480","Dianna Wilson",25,"OFF-AP-10002945","Honeywell Enviracaire Portable HEPA Air Cleaner for 17 x 22 Room","Office Supplies","CA-2014-131926","Second Class","1503.25"
"DW-13480","Dianna Wilson",25,"OFF-PA-10000061","Xerox 205","Office Supplies","CA-2014-131926","Second Class","25.92"
"LH-17155","Logan Haushalter",43,"FUR-CH-10002965","Global Leather Highback Executive Chair with Pneumatic Height Adjustment  Black","Furniture","CA-2016-154739","Second Class","321.568"
"KC-16540","Kelly Collister",39,"OFF-PA-10004569","Wirebound Message Books  Two 4 1/4 x 5 Forms per Page","Office Supplies","CA-2016-145625","Standard Class","7.61"
"KC-16540","Kelly Collister",39,"TEC-AC-10003832","Logitech P710e Mobile Speakerphone","Technology","CA-2016-145625","Standard Class","3347.37"
"DL-13315","Delfina Latchford",48,"OFF-ST-10001228","Fellowes Personal Hanging Folder Files  Navy","Office Supplies","CA-2016-146941","First Class","80.58"
"DL-13315","Delfina Latchford",48,"OFF-EN-10003296","Tyvek Side-Opening Peel & Seel Expanding Envelopes","Office Supplies","CA-2016-146941","First Class","361.92"
"DR-12880","Dan Reichenbach",68,"FUR-FU-10002505","Eldon 100 Class Desk Accessories","Furniture","US-2015-159982","Standard Class","12.132"
"DR-12880","Dan Reichenbach",68,"OFF-ST-10004804","Belkin 19 Vented Equipment Shelf  Black","Office Supplies","US-2015-159982","Standard Class","82.368"
"DR-12880","Dan Reichenbach",68,"OFF-ST-10001590","Tenex Personal Project File with Scoop Front Design  Black","Office Supplies","US-2015-159982","Standard Class","53.92"
"DR-12880","Dan Reichenbach",68,"TEC-PH-10001580","Logitech Mobile Speakerphone P710e - speaker phone","Technology","US-2015-159982","Standard Class","647.904"
"CC-12670","Craig Carreira",22,"TEC-AC-10000290","Sabrent 4-Port USB 2.0 Hub","Technology","CA-2017-163139","Second Class","20.37"
"CC-12670","Craig Carreira",22,"OFF-ST-10002790","Safco Industrial Shelving","Office Supplies","CA-2017-163139","Second Class","221.55"
"CC-12670","Craig Carreira",22,"OFF-BI-10003460","Acco 3-Hole Punch","Office Supplies","CA-2017-163139","Second Class","17.52"
"Dl-13600","Dorris liebe",68,"OFF-AP-10002203","Eureka Disposable Bags for Sanitaire Vibra Groomer I Upright Vac","Office Supplies","US-2017-155299","Standard Class","1.624"
"SB-20290","Sean Braxton",41,"TEC-MA-10000822","Lexmark MX611dhe Monochrome Laser Printer","Technology","US-2014-106992","Second Class","3059.982"
"SB-20290","Sean Braxton",41,"TEC-MA-10003353","Xerox WorkCentre 6505DN Laser Multifunction Printer","Technology","US-2014-106992","Second Class","2519.958"
"RC-19825","Roy Collins",54,"TEC-PH-10001433","Cisco Small Business SPA 502G VoIP phone","Technology","CA-2016-125318","Standard Class","328.224"
"AH-10210","Alan Hwang",58,"TEC-AC-10004469","Microsoft Sculpt Comfort Mouse","Technology","CA-2015-155040","Standard Class","79.9"
"CB-12535","Claudia Bergmann",63,"OFF-AR-10003602","Quartet Omega Colored Chalk  12/Pack","Office Supplies","CA-2017-136826","Standard Class","14.016"
"PG-18895","Paul Gonzalez",64,"OFF-FA-10003472","Bagged Rubber Bands","Office Supplies","CA-2016-111010","Standard Class","7.56"
"CA-12310","Christine Abelman",68,"OFF-ST-10004180","Safco Commercial Shelving","Office Supplies","US-2017-145366","Standard Class","37.208"
"CA-12310","Christine Abelman",68,"OFF-EN-10004386","Recycled Interoffice Envelopes with String and Button Closure  10 x 13","Office Supplies","US-2017-145366","Standard Class","57.576"
"KH-16690","Kristen Hastings",36,"OFF-ST-10003208","Adjustable Depth Letter/Legal Cart","Office Supplies","CA-2017-163979","Second Class","725.84"
"HA-14920","Helen Andreada",48,"TEC-AC-10003628","Logitech 910-002974 M325 Wireless Mouse for Web Scrolling","Technology","CA-2015-155334","First Class","209.93"
"HA-14920","Helen Andreada",48,"FUR-FU-10003274","Regeneration Desk Collection","Furniture","CA-2015-155334","First Class","5.28"
"HA-14920","Helen Andreada",48,"OFF-BI-10002557","Presstex Flexible Ring Binders","Office Supplies","CA-2015-155334","First Class","10.92"
"BB-10990","Barry Blumstein",41,"OFF-PA-10002615","Ampad Gold Fibre Wirebound Steno Books  6 x 9  Gregg Ruled","Office Supplies","CA-2017-118136","First Class","8.82"
"BB-10990","Barry Blumstein",41,"OFF-AR-10001427","Newell 330","Office Supplies","CA-2017-118136","First Class","5.98"
"AG-10495","Andrew Gjertsen",24,"OFF-PA-10000673","Post-it “Important Message” Note Pad  Neon Colors  50 Sheets/Pad","Office Supplies","CA-2017-132976","Standard Class","11.648"
"AG-10495","Andrew Gjertsen",24,"OFF-PA-10004470","Adams Write n Stick Phone Message Book  11 X 5 1/4  200 Messages","Office Supplies","CA-2017-132976","Standard Class","18.176"
"AG-10495","Andrew Gjertsen",24,"OFF-ST-10000876","Eldon Simplefile Box Office","Office Supplies","CA-2017-132976","Standard Class","59.712"
"AG-10495","Andrew Gjertsen",24,"OFF-LA-10002043","Avery 489","Office Supplies","CA-2017-132976","Standard Class","24.84"
"SC-20725","Steven Cartwright",28,"OFF-BI-10004967","Round Ring Binders","Office Supplies","US-2015-161991","Second Class","2.08"
"SC-20725","Steven Cartwright",28,"TEC-PH-10001760","Bose SoundLink Bluetooth Speaker","Technology","US-2015-161991","Second Class","1114.4"
"JO-15280","Jas O'Carroll",39,"FUR-TA-10002903","Bevis Round Bullnose 29 High Table Top","Furniture","CA-2015-130890","Standard Class","1038.84"
"TB-21520","Tracy Blumstein",48,"OFF-PA-10000474","Easy-staple paper","Office Supplies","CA-2015-130883","Standard Class","141.76"
"TB-21520","Tracy Blumstein",48,"TEC-AC-10001956","Microsoft Arc Touch Mouse","Technology","CA-2015-130883","Standard Class","239.8"
"TB-21520","Tracy Blumstein",48,"OFF-PA-10004100","Xerox 216","Office Supplies","CA-2015-130883","Standard Class","31.104"
"AH-10195","Alan Haines",67,"OFF-BI-10000778","GBC VeloBinder Electric Binding Machine","Office Supplies","CA-2016-112697","Second Class","254.058"
"AH-10195","Alan Haines",67,"OFF-AP-10002684","Acco 7-Outlet Masterpiece Power Center  Wihtout Fax/Phone Line Protection","Office Supplies","CA-2016-112697","Second Class","194.528"
"AH-10195","Alan Haines",67,"OFF-SU-10000646","Premier Automatic Letter Opener","Office Supplies","CA-2016-112697","Second Class","961.48"
"NZ-18565","Nick Zandusky",23,"OFF-FA-10002983","Advantus SlideClip Paper Clips","Office Supplies","CA-2016-110772","Second Class","19.096"
"NZ-18565","Nick Zandusky",23,"OFF-LA-10004689","Avery 512","Office Supplies","CA-2016-110772","Second Class","18.496"
"NZ-18565","Nick Zandusky",23,"TEC-AC-10002001","Logitech Wireless Gaming Headset G930","Technology","CA-2016-110772","Second Class","255.984"
"NZ-18565","Nick Zandusky",23,"FUR-BO-10004709","Bush Westfield Collection Bookcases  Medium Cherry Finish","Furniture","CA-2016-110772","Second Class","86.97"
"KL-16555","Kelly Lampkin",60,"FUR-FU-10004091","Howard Miller 13 Diameter Goldtone Round Wall Clock","Furniture","CA-2014-111451","First Class","300.416"
"KL-16555","Kelly Lampkin",60,"FUR-CH-10001891","Global Deluxe Office Fabric Chairs","Furniture","CA-2014-111451","First Class","230.352"
"KL-16555","Kelly Lampkin",60,"FUR-FU-10002918","Eldon ClusterMat Chair Mat with Cordless Antistatic Protection","Furniture","CA-2014-111451","First Class","218.352"
"KL-16555","Kelly Lampkin",60,"OFF-BI-10004593","Ibico Laser Imprintable Binding System Covers","Office Supplies","CA-2014-111451","First Class","78.6"
"KL-16555","Kelly Lampkin",60,"OFF-FA-10004854","Vinyl Coated Wire Paper Clips in Organizer Box  800/Box","Office Supplies","CA-2014-111451","First Class","27.552"
"JD-15895","Jonathan Doherty",57,"OFF-PA-10002105","Xerox 223","Office Supplies","CA-2016-142545","Standard Class","32.4"
"JD-15895","Jonathan Doherty",57,"OFF-ST-10002756","Tennsco Stur-D-Stor Boltless Shelving  5 Shelves  24 Deep  Sand","Office Supplies","CA-2016-142545","Standard Class","1082.48"
"JD-15895","Jonathan Doherty",57,"OFF-PA-10004243","Xerox 1939","Office Supplies","CA-2016-142545","Standard Class","56.91"
"JD-15895","Jonathan Doherty",57,"FUR-FU-10001861","Floodlight Indoor Halogen Bulbs  1 Bulb per Pack  60 Watts","Furniture","CA-2016-142545","Standard Class","77.6"
